delta,correct_pad,correct_amatch,auroc_pad,auroc_amatch,delta_vs_p_only,pad_w0,pad_w1,pad_w2,pad_w3,pad_w4,pad_w5,pad_w6,pad_l0,pad_l1,pad_l2,pad_l3,pad_l4,am_w0,am_w1,am_w2,am_w3,am_w4,am_w5,am_w6,am_l0,am_l1,am_l2,am_l3,am_l4,min_train_pairs,mean_train_pairs,r,kind
-1.0,606,607,0.9500241474106544,0.9752396166134185,9.0,0,0,3,2,0,0,0,0,1,0,2,2,0,0,4,1,0,0,0,0,0,0,0,5,498,525.6,1080,null
0.0,608,608,0.9683668920424995,0.970967382420685,11.0,0,0,0,3,0,1,1,0,0,0,4,1,0,0,1,0,0,3,1,0,0,0,3,2,498,525.6,1081,null
3.0,605,602,0.9719611412437774,0.9714038933055947,8.0,0,0,0,3,0,1,1,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1083,null
-3.0,609,612,0.9766234489932388,0.9790196151274241,12.0,0,0,0,3,0,1,1,0,0,0,1,4,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,1082,null
-1.0,602,603,0.9709488074894123,0.9719518537781411,5.0,0,0,1,2,0,1,1,0,0,1,1,3,0,0,0,1,1,3,0,0,0,1,3,1,498,525.6,1084,null
1.0,611,610,0.9760569135894196,0.9755368155137825,14.0,0,0,0,1,0,3,1,0,0,0,4,1,0,0,0,1,0,3,1,0,0,0,5,0,498,525.6,1085,null
-2.0,604,606,0.9775336206256037,0.9798369121034252,7.0,0,0,2,2,0,1,0,0,1,1,1,2,0,0,0,2,0,1,2,0,2,0,1,2,498,525.6,1086,null
-3.0,603,606,0.9675867449290438,0.9721376030908685,6.0,0,0,4,0,0,1,0,0,0,1,1,3,0,0,1,1,0,2,1,0,0,0,2,3,498,525.6,1087,null
1.0,605,604,0.9648283676350397,0.9695835500408648,8.0,0,0,0,2,0,1,2,0,0,0,3,2,0,0,0,1,0,2,2,0,0,1,3,1,498,525.6,1088,null
0.0,605,605,0.9770320974812393,0.979632587859425,8.0,0,0,0,3,0,0,2,0,0,2,2,1,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,1089,null
0.0,612,612,0.9647726428412216,0.9657385392674047,15.0,0,0,0,3,0,2,0,0,0,0,4,1,0,0,0,2,0,3,0,0,0,0,5,0,498,525.6,1090,null
1.0,621,620,0.968431904301954,0.9769020729623301,24.0,0,0,0,2,0,0,3,0,0,1,2,2,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,1091,null
0.0,607,607,0.971951853778141,0.9659893008395869,10.0,0,0,0,2,0,3,0,0,0,1,3,1,0,0,0,4,0,1,0,0,0,1,1,3,498,525.6,1092,null
-1.0,609,610,0.9715710676870495,0.9702893974292295,12.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,1093,null
1.0,608,607,0.9753975035292369,0.9709580949550487,11.0,0,0,1,2,0,1,1,0,0,0,1,4,0,0,2,3,0,0,0,0,0,0,0,5,498,525.6,1094,null
-3.0,604,607,0.9719797161750502,0.9711995690615945,7.0,0,0,0,2,0,2,1,0,0,0,2,3,0,0,0,1,0,2,2,0,0,0,3,2,498,525.6,1095,null
0.0,609,609,0.9740508210119623,0.9787781410208782,12.0,0,0,2,1,0,1,1,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,4,498,525.6,1096,null
1.0,605,604,0.9782766178765139,0.97808158109815,8.0,0,0,0,1,0,3,1,0,0,0,3,2,0,0,0,1,0,3,1,0,0,0,3,2,498,525.6,1097,null
-1.0,614,615,0.9722583401441415,0.9747380934690542,17.0,0,0,0,3,0,2,0,0,0,0,3,2,0,0,0,1,0,4,0,0,0,0,5,0,498,525.6,1098,null
-1.0,613,614,0.970818782970503,0.9732149491046882,16.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,1099,null
-2.0,610,612,0.972639126235233,0.972936325135597,13.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1100,null
0.0,609,609,0.9677632067761349,0.970252247566684,12.0,0,0,2,0,0,1,2,0,0,0,1,4,0,0,0,2,0,0,3,0,0,0,1,4,498,525.6,1101,null
-3.0,607,610,0.9712274314585035,0.9747473809346905,10.0,0,0,0,2,0,1,2,0,1,0,1,3,0,0,0,1,0,0,4,0,0,0,0,5,498,525.6,1102,null
3.0,620,617,0.9792053644401516,0.9780444312356044,23.0,0,0,0,5,0,0,0,0,0,1,4,0,0,0,0,4,0,1,0,0,0,1,4,0,498,525.6,1103,null
-5.0,608,613,0.9713017311835945,0.9742830076528717,11.0,0,0,1,0,0,2,2,0,0,0,2,3,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,1104,null
0.0,604,604,0.9696949996285014,0.9721840404190504,7.0,0,0,0,2,0,3,0,0,0,0,4,1,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,1105,null
-1.0,612,613,0.9751003046288729,0.9743108700497808,15.0,0,0,1,4,0,0,0,0,1,0,0,4,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,1106,null
0.0,613,613,0.9760104762612378,0.975694702429601,16.0,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,5,498,525.6,1107,null
0.0,605,605,0.9691006018277732,0.9694999628501374,8.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,2,3,498,525.6,1108,null
-3.0,615,618,0.9765027119399657,0.9776450702132402,18.0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,1109,null
-1.0,597,598,0.9577977561483023,0.9604446838546697,0.0,2,0,0,0,0,3,0,0,0,0,3,2,1,0,1,0,0,3,0,0,0,0,3,2,498,525.6,1110,null
2.0,609,607,0.9766048740619659,0.9730570621888698,12.0,0,0,0,4,0,0,1,0,1,0,0,4,0,0,1,4,0,0,0,0,1,0,0,4,498,525.6,1111,null
2.0,613,611,0.9714224682368675,0.9697878742848652,16.0,0,0,4,1,0,0,0,0,0,0,1,4,0,0,0,3,0,1,1,0,0,0,2,3,498,525.6,1112,null
1.0,600,599,0.9602682220075786,0.9624043391039452,3.0,0,0,2,2,0,0,1,0,0,1,0,4,0,0,1,3,0,0,1,0,0,1,0,4,498,525.6,1113,null
-2.0,611,613,0.9742644327215989,0.9788152908834238,14.0,0,0,0,4,0,1,0,0,0,0,2,3,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,1114,null
1.0,615,614,0.9767348985808753,0.9762333754365109,18.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1115,null
-1.0,606,607,0.9710138197488669,0.972249052678505,9.0,0,0,1,4,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1116,null
-1.0,598,599,0.9561445872650272,0.9706887584515937,1.0,0,0,2,0,1,2,0,0,0,1,1,3,0,0,4,0,0,1,0,0,0,0,1,4,498,525.6,1117,null
0.0,608,608,0.9688405527899547,0.9724719518537782,11.0,0,0,0,4,0,0,1,0,0,1,0,4,0,0,0,3,0,0,2,0,0,0,2,3,498,525.6,1118,null
2.0,604,602,0.971487480496322,0.9711159818708671,7.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,1,0,2,2,0,0,0,2,3,498,525.6,1119,null
3.0,610,607,0.9750631547663273,0.9727041384946876,13.0,0,0,0,4,0,1,0,0,2,2,1,0,0,0,0,3,0,2,0,0,2,1,2,0,498,525.6,1120,null
0.0,606,606,0.967540307600862,0.9717846793966862,9.0,0,0,1,3,0,1,0,0,0,0,1,4,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,1121,null
-4.0,616,620,0.9783880674641503,0.9792703766996061,19.0,0,0,0,2,0,3,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,1122,null
0.0,610,610,0.9721097406939595,0.9719239913812319,13.0,0,0,0,3,0,1,1,0,0,0,1,4,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,1123,null
0.0,605,605,0.9732706738985065,0.9689427149119548,8.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,1,2,0,1,1,0,0,0,1,4,498,525.6,1124,null
-3.0,607,610,0.9731777992421429,0.9731685117765064,10.0,0,0,0,3,0,2,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,0,5,0,498,525.6,1125,null
-1.0,607,608,0.9746823686752359,0.9713667434430492,10.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1126,null
-3.0,612,615,0.9723605022661417,0.9726019763726874,15.0,0,0,0,2,0,3,0,0,0,0,3,2,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,1127,null
-1.0,612,613,0.9797997622408797,0.9772549966565125,15.0,0,0,2,3,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,5,498,525.6,1128,null
0.0,608,608,0.9711995690615944,0.9719797161750502,11.0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,1129,null
2.0,609,607,0.9779051192510587,0.9755646779106917,12.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,1,0,3,1,0,0,0,3,2,498,525.6,1130,null
-1.0,612,613,0.9749331302474181,0.9740508210119623,15.0,0,0,0,2,0,2,1,0,0,1,1,3,0,0,0,3,0,0,2,0,0,0,1,4,498,525.6,1131,null
0.0,605,605,0.9590237016123041,0.9740879708745078,8.0,0,0,1,0,0,1,3,0,0,1,1,3,0,0,0,1,0,0,4,0,0,0,1,4,498,525.6,1132,null
-1.0,610,611,0.9793818262872428,0.9796140129281522,13.0,0,0,1,4,0,0,0,0,0,0,2,3,0,0,0,1,0,3,1,0,0,0,4,1,498,525.6,1133,null
-1.0,603,604,0.951287242737202,0.9513708299279292,6.0,0,0,4,0,0,1,0,0,0,0,1,4,0,0,4,0,0,1,0,0,0,0,1,4,498,525.6,1134,null
1.0,612,611,0.9714689055650495,0.9715710676870496,15.0,0,0,0,4,0,0,1,0,0,0,4,1,0,0,0,3,0,1,1,0,0,0,4,1,498,525.6,1135,null
-6.0,606,612,0.9699086113381381,0.9695185377814102,9.0,0,0,2,2,0,1,0,0,0,0,3,2,0,0,0,4,0,1,0,0,0,0,5,0,498,525.6,1136,null
-3.0,609,612,0.9722119028159596,0.9743480199123263,12.0,0,0,0,4,0,1,0,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,5,0,498,525.6,1137,null
1.0,613,612,0.9773571587785125,0.9799576491566981,16.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,1138,null
-4.0,608,612,0.9755553904450555,0.9777658072665131,11.0,0,0,0,3,0,0,2,0,0,1,1,3,0,0,0,1,0,2,2,0,0,0,2,3,498,525.6,1139,null
-2.0,612,614,0.9697414369566831,0.9744966193625083,15.0,0,0,1,4,0,0,0,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,2,3,498,525.6,1140,null
2.0,615,613,0.9812486068801545,0.9790196151274241,18.0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,0,4,1,498,525.6,1141,null
2.0,601,599,0.9747009436065086,0.9747102310721452,4.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,1,4,498,525.6,1142,null
-7.0,605,612,0.9625529385541275,0.9723233524035961,8.0,0,0,1,0,1,1,2,0,0,1,0,4,0,0,0,0,0,0,5,0,0,0,0,5,498,525.6,1143,null
-4.0,609,613,0.9753882160636005,0.9731034995170519,12.0,0,0,0,0,0,1,4,0,0,0,1,4,0,0,0,0,0,2,3,0,0,0,4,1,498,525.6,1144,null
1.0,614,613,0.9749795675756,0.974143695668326,17.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,1145,null
-1.0,606,607,0.972936325135597,0.975425365926146,9.0,0,0,0,4,0,0,1,0,0,1,2,2,0,0,3,1,0,0,1,0,0,0,0,5,498,525.6,1146,null
-1.0,612,613,0.9747659558659634,0.9739579463555984,15.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,1147,null
1.0,600,599,0.971190281595958,0.9709023701612304,3.0,0,0,0,2,0,1,2,0,0,0,2,3,0,0,0,2,0,1,2,0,0,0,2,3,498,525.6,1148,null
-2.0,612,614,0.9742458577903262,0.9742365703246898,15.0,0,0,0,2,0,3,0,0,0,0,3,2,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,1149,null
0.0,609,609,0.9713667434430492,0.9713667434430492,12.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,1150,null
-7.0,602,609,0.969462812987592,0.9682182925923174,5.0,0,0,1,2,0,2,0,0,2,0,3,0,0,0,0,1,0,4,0,0,0,0,5,0,498,525.6,1151,null
-2.0,608,610,0.9669273348688611,0.9714038933055947,11.0,0,0,1,3,0,0,1,0,0,0,1,4,0,0,0,2,0,0,3,0,0,0,2,3,498,525.6,1152,null
1.0,609,608,0.9669830596626793,0.9715989300839586,12.0,0,0,1,3,0,0,1,0,0,1,3,1,0,0,0,2,0,2,1,0,0,0,5,0,498,525.6,1153,null
-1.0,609,610,0.9663236496024964,0.9703265472917751,12.0,0,0,0,2,0,0,3,0,0,0,3,2,0,0,0,1,0,0,4,0,0,0,4,1,498,525.6,1154,null
0.0,611,611,0.975425365926146,0.9774128835723308,14.0,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,1155,null
1.0,607,606,0.9738279218366892,0.9724069395943236,10.0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,1156,null
2.0,606,604,0.9721933278846867,0.9678375065012259,9.0,0,0,3,0,0,0,2,0,0,0,0,5,0,0,0,2,0,1,2,0,0,0,1,4,498,525.6,1157,null
1.0,617,616,0.9708745077643213,0.9691284642246825,20.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1158,null
0.0,612,612,0.972174752953414,0.9721190281595957,15.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,1159,null
0.0,612,612,0.9735400104019615,0.9735400104019615,15.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1160,null
3.0,613,610,0.9702801099635932,0.9686269410803179,16.0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,4,0,0,1,0,0,0,1,4,498,525.6,1161,null
-3.0,606,609,0.9651255665354038,0.9714224682368675,9.0,0,0,2,1,0,0,2,0,0,1,0,4,0,0,0,0,0,0,5,0,0,0,0,5,498,525.6,1163,null
0.0,613,613,0.9734099858830522,0.9769949476186938,16.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,1162,null
-1.0,607,608,0.9670109220595884,0.9697135745597741,10.0,0,0,0,2,0,0,3,0,0,0,2,3,0,0,0,3,0,0,2,0,0,0,3,2,498,525.6,1164,null
-3.0,608,611,0.9740508210119623,0.9767348985808753,11.0,0,0,0,2,0,3,0,0,0,1,4,0,0,0,1,0,0,4,0,0,0,0,4,1,498,525.6,1165,null
2.0,607,605,0.9735957351957798,0.974366594843599,10.0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,0,4,1,498,525.6,1166,null
-2.0,614,616,0.97315922431087,0.9718032543279589,17.0,0,0,0,0,0,1,4,0,0,2,3,0,0,0,0,0,0,1,4,0,0,0,5,0,498,525.6,1167,null
-1.0,610,611,0.9809606954454269,0.9781558808232409,13.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,1168,null
2.0,613,611,0.9769856601530574,0.9744780444312356,16.0,0,0,0,2,0,2,1,0,0,1,1,3,0,0,0,3,0,0,2,0,0,0,0,5,498,525.6,1169,null
1.0,611,610,0.9774964707630581,0.976948510290512,14.0,0,0,0,1,0,3,1,0,0,0,4,1,0,0,0,1,0,3,1,0,0,0,4,1,498,525.6,1170,null
-4.0,607,611,0.9731499368452337,0.9730013373950517,10.0,0,0,1,3,0,0,1,0,0,1,0,4,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1171,null
0.0,617,617,0.974635931347054,0.974635931347054,20.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,1172,null
1.0,603,602,0.9716175050152315,0.9750910171632365,6.0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,1,3,0,0,1,0,0,0,0,5,498,525.6,1173,null
-3.0,601,604,0.9698528865443198,0.9749702801099637,4.0,0,0,1,1,0,0,3,0,0,0,0,5,0,0,0,1,0,2,2,0,0,0,2,3,498,525.6,1174,null
-7.0,614,621,0.9732985362954157,0.9766234489932387,17.0,0,0,0,4,0,1,0,0,0,1,1,3,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,1175,null
0.0,606,606,0.9726762760977784,0.972174752953414,9.0,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,5,498,525.6,1176,null
-2.0,603,605,0.9750724422319638,0.9739300839586893,6.0,0,0,3,2,0,0,0,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,1177,null
0.0,617,617,0.9774593209005126,0.9774593209005126,20.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1178,null
2.0,610,608,0.9680511182108625,0.9679303811575897,13.0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0,5,498,525.6,1179,null
3.0,614,611,0.9754810907199643,0.978378779998514,17.0,0,0,0,5,0,0,0,0,0,1,4,0,0,0,0,1,0,3,1,0,0,0,4,1,498,525.6,1180,null
1.0,603,602,0.9726762760977784,0.9741251207370533,6.0,0,0,3,0,0,1,1,0,0,0,1,4,0,0,3,1,0,1,0,0,0,0,1,4,498,525.6,1181,null
-4.0,604,608,0.9669087599375883,0.9745151942937811,7.0,0,0,2,1,0,1,1,0,0,0,2,3,0,0,0,2,0,1,2,0,0,0,2,3,498,525.6,1182,null
0.0,606,606,0.9702708224979567,0.9751467419570548,9.0,0,0,2,1,1,0,1,0,0,0,1,4,0,0,3,1,0,1,0,0,0,0,1,4,498,525.6,1183,null
0.0,612,612,0.9672895460286797,0.9651534289323129,15.0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,5,0,0,0,1,4,498,525.6,1184,null
-1.0,601,602,0.9555501894642991,0.9596273868786686,4.0,0,0,2,1,2,0,0,0,0,0,1,4,0,0,3,2,0,0,0,0,0,0,1,4,498,525.6,1186,null
-1.0,606,607,0.96813470540159,0.9685340664239542,9.0,0,0,0,2,0,3,0,0,0,1,4,0,0,0,0,2,0,3,0,0,0,1,3,1,498,525.6,1185,null
-3.0,609,612,0.976038338658147,0.9784530797236051,12.0,0,0,0,2,0,2,1,0,0,0,3,2,0,0,0,1,0,3,1,0,0,0,4,1,498,525.6,1187,null
1.0,612,611,0.973920796493053,0.9752860539416004,15.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,1,4,498,525.6,1188,null
1.0,610,609,0.9684969165614088,0.9661657626866782,13.0,0,0,0,3,0,1,1,0,0,0,3,2,0,0,0,4,0,0,1,0,0,0,2,3,498,525.6,1189,null
0.0,612,612,0.9754160784605097,0.9754160784605097,15.0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,2,3,498,525.6,1190,null
-6.0,611,617,0.9708280704361394,0.9802455605914259,14.0,0,0,0,0,0,5,0,1,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,1191,null
-3.0,604,607,0.9705680213983208,0.9705122966045026,7.0,0,0,0,2,1,2,0,0,0,0,2,3,0,0,0,2,0,1,2,0,0,0,1,4,498,525.6,1192,null
0.0,611,611,0.9711345568021399,0.9737350471803253,14.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1193,null
0.0,615,615,0.9696764246972286,0.9619956906159447,18.0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,1,4,498,525.6,1194,null
0.0,608,608,0.9733914109517795,0.9733914109517795,11.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1195,null
2.0,607,605,0.9590608514748495,0.9731685117765064,10.0,0,0,3,1,0,0,1,0,0,0,2,3,0,0,0,1,1,1,2,0,0,0,3,2,498,525.6,1196,null
1.0,610,609,0.9721004532283231,0.9725555390445055,13.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,1197,null
1.0,614,613,0.9718218292592317,0.9754346533917824,17.0,0,0,0,1,0,3,1,0,0,0,4,1,0,0,0,2,0,3,0,0,0,0,4,1,498,525.6,1198,null
-1.0,613,614,0.974292295118508,0.9764469871461475,16.0,0,0,0,4,0,1,0,0,0,0,2,3,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,1199,null
5.0,623,618,0.9777750947321496,0.9752396166134185,26.0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,2,0,2,1,0,0,0,3,2,498,525.6,1200,null
2.0,612,610,0.9716825172746861,0.9717661044654134,15.0,0,0,0,3,0,1,1,0,0,0,4,1,0,0,0,4,0,0,1,0,0,0,4,1,498,525.6,1201,null
-1.0,609,610,0.9659614384426777,0.9728155880823242,12.0,0,0,0,3,0,1,1,0,0,0,2,3,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,1202,null
-1.0,603,604,0.9719518537781409,0.9704472843450479,6.0,0,0,0,1,0,2,2,0,0,1,3,1,0,0,0,1,0,2,2,0,0,0,4,1,498,525.6,1203,null
-1.0,605,606,0.9684876290957724,0.9715617802214132,8.0,0,0,0,2,0,1,2,0,0,0,1,4,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,1204,null
2.0,609,607,0.9708837952299576,0.9704751467419571,12.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,5,498,525.6,1205,null
0.0,611,611,0.9724348019912327,0.97315922431087,14.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1206,null
-1.0,606,607,0.972369789731778,0.9702708224979567,9.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,1208,null
-3.0,605,608,0.9738743591648711,0.9697507244223196,8.0,0,0,1,1,0,0,3,0,0,0,0,5,0,0,0,2,0,0,3,0,0,0,1,4,498,525.6,1207,null
0.0,602,602,0.9751931792852366,0.9730756371201427,5.0,0,0,0,1,0,4,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,1,4,0,498,525.6,1209,null
-2.0,607,609,0.9774778958317853,0.9720447284345048,10.0,0,0,2,3,0,0,0,0,1,0,1,3,0,0,0,2,0,2,1,0,1,0,2,2,498,525.6,1210,null
0.0,607,607,0.9680975555390445,0.9691749015528642,10.0,0,0,0,1,0,2,2,0,0,0,2,3,0,0,0,1,0,2,2,0,0,0,2,3,498,525.6,1211,null
-1.0,607,608,0.9698528865443197,0.9743573073779627,10.0,0,0,1,1,0,1,2,0,0,1,0,4,0,0,0,1,0,3,1,0,0,0,4,1,498,525.6,1212,null
1.0,607,606,0.966462961587042,0.9714038933055948,10.0,0,0,4,1,0,0,0,0,0,0,1,4,0,0,2,3,0,0,0,0,0,0,0,5,498,525.6,1213,null
-3.0,605,608,0.9723140649379597,0.9738279218366892,8.0,0,0,0,2,0,1,2,0,0,1,1,3,0,0,0,2,0,0,3,0,0,0,3,2,498,525.6,1214,null
3.0,598,595,0.9688591277212274,0.9654134779701316,1.0,1,0,0,1,0,3,0,0,0,0,4,1,1,0,0,1,0,1,2,0,0,0,1,4,498,525.6,1215,null
0.0,616,616,0.980152685935062,0.981508655917973,19.0,0,0,0,2,0,2,1,0,0,1,3,1,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,1217,null
4.0,617,613,0.9777472323352404,0.9751746043539639,20.0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,3,1,0,0,0,4,1,498,525.6,1216,null
-1.0,610,611,0.972072590831414,0.9719518537781411,13.0,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,5,498,525.6,1218,null
0.0,614,614,0.97315922431087,0.97315922431087,17.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1219,null
0.0,608,608,0.9775521955568764,0.9775336206256037,11.0,0,0,0,2,0,3,0,0,0,0,3,2,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,1220,null
6.0,614,608,0.972936325135597,0.9774500334348764,17.0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,4,1,498,525.6,1222,null
-1.0,609,610,0.9699829110632291,0.9739672338212348,12.0,0,0,0,2,0,1,2,0,0,0,2,3,0,0,0,2,0,1,2,0,0,0,1,4,498,525.6,1221,null
-7.0,597,604,0.9586893528493945,0.96621220001486,0.0,0,0,0,3,0,2,0,1,0,1,1,2,0,0,2,3,0,0,0,0,0,0,0,5,498,525.6,1223,null
0.0,614,614,0.9705773088639572,0.9705773088639572,17.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1224,null
-2.0,601,603,0.9696206999034103,0.9763726874210565,4.0,0,0,2,1,0,0,2,0,0,0,2,3,0,0,0,2,0,0,3,0,0,0,3,2,498,525.6,1225,null
-2.0,608,610,0.9737536221115982,0.9743758823092354,11.0,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,0,0,3,2,0,0,0,3,2,498,525.6,1226,null
2.0,610,608,0.9713481685117765,0.9701779478415931,13.0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,1,0,2,2,0,0,0,3,2,498,525.6,1227,null
2.0,618,616,0.9761126383832379,0.978601679173787,21.0,0,0,0,4,0,1,0,0,0,3,2,0,0,0,0,1,0,3,1,0,0,1,3,1,498,525.6,1228,null
-1.0,610,611,0.9780072813730589,0.9773200089159669,13.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,1229,null
-3.0,618,621,0.9736328850583252,0.9783602050672411,21.0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,1230,null
2.0,608,606,0.9614477301433985,0.9681068430046809,11.0,0,0,2,0,0,1,2,0,0,0,1,4,0,0,1,1,0,1,2,0,0,0,1,4,498,525.6,1231,null
0.0,608,608,0.9711809941303217,0.9711809941303217,11.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1232,null
-2.0,611,613,0.9689334274463184,0.9712924437179582,14.0,0,0,0,2,0,1,2,0,1,0,2,2,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,1233,null
