a,b,fold,target,P_score,covered,n_records,single_a,single_b,z,sd,p,reported_epsilon,epsilon,raw_mask,centered_mask,centered_retain,mask_layout_agreement,retain_layout_agreement,score_inconsistency,single_fitness_missing,pair
EDE1,SLT2,3,1,5.195509800777225,True,2.0,0.982,0.8968,0.4726,0.1224,9.38e-13,-0.4081,-0.4080576,0.08519999999999994,0.0,0.6014066508007498,0.0,1.0,False,False,EDE1|SLT2
EDE1,TPS2,3,1,6.180116109715674,True,2.0,0.982,0.663,0.67015,0.0601,0.3659,0.0191,0.01908399999999999,0.29779999999999995,-0.021199999999999997,0.06623087529477499,0.5,1.0,False,False,EDE1|TPS2
ELP2,SEM1,3,1,0.7104126237533025,True,2.0,0.8077,0.9873,0.7638499999999999,0.0389,0.28390000000000004,-0.033549999999999996,-0.033592209999999956,-0.17959999999999998,0.0,-0.00331845603084586,0.0,1.0,False,False,ELP2|SEM1
ERG2,IRA2,3,-1,-0.4005584990774586,True,1.0,0.759,0.8413,0.5998,0.1145,0.3364,-0.0388,-0.03874670000000002,-0.08230000000000004,0.0,0.06796396715710643,0.0,1.0,False,False,ERG2|IRA2
ERG2,SET4,3,1,0.0821898208632491,True,1.0,0.759,0.98,0.7239,0.0716,0.3989,-0.0199,-0.01992000000000005,-0.22099999999999997,0.0,0.05813466268301963,0.0,1.0,False,False,ERG2|SET4
ERG2,SLT2,3,1,3.0254933914594555,True,1.0,0.759,0.8968,0.7006,0.0457,0.3673,0.0199,0.01992879999999997,-0.13780000000000003,0.0,-0.07711689407910645,0.0,1.0,False,False,ERG2|SLT2
ERG2,TPS2,3,1,4.002741184196329,True,1.0,0.759,0.663,0.5115,0.0454,0.4353,0.0083,0.00828299999999993,0.09599999999999997,0.0,0.008901736774763564,0.0,1.0,False,False,ERG2|TPS2
FZF1,GSY1,3,1,4.258749435138835,True,2.0,0.992,1.0217,0.9511000000000001,0.1139,0.19124999999999998,-0.06245,-0.06242639999999994,-0.027900000000000036,-0.04125279999999987,-0.6507536008290199,1.0,1.0,False,False,FZF1|GSY1
GAL80,IRA2,3,-1,0.7315506394703446,True,2.0,0.9625,0.8413,0.7471,0.2041,0.22335,-0.0626,-0.06265125000000005,0.12119999999999997,0.0,-0.2423223061039836,0.0,1.0,False,False,GAL80|IRA2
GIS1,GSY1,3,1,3.65795184926732,True,2.0,0.9917,1.0217,1.00925,0.0435,0.4697,-0.00395,-0.0039698900000000314,0.005099999999999882,-0.007939780000000063,-0.041823489707049515,1.0,1.0,False,False,GIS1|GSY1
GIS1,YTA7,3,-1,-0.6396752663121544,True,2.0,0.9917,0.7672,0.77225,0.0434,0.36775,0.011449999999999998,0.011417759999999944,0.21440000000000003,-0.010099999999999998,-0.009992297256855078,1.0,1.0,False,False,GIS1|YTA7
GSY1,HXK2,3,-1,-2.64396659716943,True,2.0,1.0217,0.8722,0.8781,0.1034,0.39635,-0.013049999999999999,-0.013026740000000037,0.13770000000000004,0.026053480000000073,0.18354972326344554,1.0,1.0,False,False,GSY1|HXK2
GSY1,INO2,3,-1,-3.9038594242153297,True,2.0,1.0217,0.6755,0.70485,0.0578,0.21803,0.014649999999999998,0.014691649999999945,0.27660000000000007,-0.04028329999999991,-0.15153563708953635,0.0,0.0,False,False,GSY1|INO2
GSY1,IRA2,3,-1,-4.426022139544625,True,2.0,1.0217,0.8413,0.88565,0.0281,0.027764999999999998,0.0261,0.02609378999999995,0.07230000000000003,-0.07158757999999998,-0.3401693885707049,0.0,0.0,False,False,GSY1|IRA2
GSY1,MDS3,3,-1,-7.519489228709833,True,1.0,1.0217,0.9617,0.9437,0.111,0.3375,-0.0389,-0.038868890000000045,0.06000000000000005,0.04173778000000006,0.6591824454269268,1.0,1.0,False,False,GSY1|MDS3
GSY1,MSN2,3,-1,-6.929136934911069,True,2.0,1.0217,0.9945,1.0293,0.0551,0.3879,0.0132,0.013219349999999852,-0.023799999999999932,-0.007838699999999754,-0.12529176665294023,1.0,1.0,False,False,GSY1|MSN2
GSY1,NUP120,3,-1,-7.425694620106537,True,1.0,1.0217,0.918,0.9424,0.0384,0.4671,0.0045,0.004479399999999911,0.05490000000000006,-0.008958799999999822,-0.07253967711986158,1.0,1.0,False,False,GSY1|NUP120
GSY1,RAD18,3,-1,-5.158683537167249,True,1.0,1.0217,,1.0435,0.0386,0.3442,0.0218,,0.0,0.0,0.0,0.0,0.0,False,True,GSY1|RAD18
GSY1,RAD50,3,-1,-5.013233066400368,True,1.0,1.0217,,1.0342,0.034,0.4022,0.0125,,0.0,0.0,0.0,0.0,0.0,False,True,GSY1|RAD50
GSY1,RGP1,3,-1,-7.393088460825868,True,1.0,1.0217,0.703,0.724,0.0121,0.3853,0.0057,0.005744899999999942,0.27670000000000006,-0.011489799999999883,-0.06077193651587243,1.0,1.0,False,False,GSY1|RGP1
GSY1,RIM11,3,-1,-5.862030025697191,True,2.0,1.0217,0.9972,1.0363,0.0111,0.048485,0.017499999999999998,0.017460760000000075,-0.024500000000000077,-0.0057215200000002575,-0.14703194681001497,1.0,1.0,False,False,GSY1|RIM11
GSY1,ROX1,3,-1,-2.838262684046281,True,2.0,1.0217,1.0002,1.04595,0.0877,0.36185,0.024050000000000002,0.024045659999999858,-0.021500000000000075,0.0,-0.17371089221442637,0.0,1.0,False,False,GSY1|ROX1
GSY1,RPS21A,3,-1,-3.5958878982091984,True,1.0,1.0217,0.8423,0.8902,0.0642,0.3433,0.0297,0.029622089999999934,0.08360000000000012,-0.05924417999999987,-0.38704640306801563,1.0,1.0,False,False,GSY1|RPS21A
GSY1,RTT107,3,-1,-4.553379260317249,True,2.0,1.0217,0.9473,0.9891000000000001,0.0336,0.3036,0.0212,0.021243589999999923,-0.009199999999999986,-0.04248717999999985,-0.3673100537122902,0.0,0.0,False,False,GSY1|RTT107
GSY1,SBP1,3,-1,-6.273828710707676,True,2.0,1.0217,0.9147,0.9234,0.0705,0.24404499999999998,-0.01115,-0.011148990000000025,0.08960000000000001,0.02229798000000005,0.17871360769531647,1.0,1.0,False,False,GSY1|SBP1
GSY1,SET4,3,-1,-3.8428770298760986,True,2.0,1.0217,0.98,0.99585,0.0318,0.32845,-0.005399999999999999,-0.005415999999999976,0.005900000000000016,0.00673199999999996,0.07691131739113101,0.0,0.0,False,False,GSY1|SET4
GSY1,SNF11,3,-1,-4.007737573733537,True,2.0,1.0217,1.0357,1.0561500000000001,0.04,0.40654999999999997,-0.0020499999999999997,-0.002024690000000162,0.014000000000000012,0.0,-0.004361228706414316,0.0,0.0,False,False,GSY1|SNF11
GSY1,TPS2,3,-1,-0.0422331140791159,True,2.0,1.0217,0.663,0.6296999999999999,0.0186,0.00338873055,-0.047700000000000006,-0.04768710000000004,0.31200000000000006,-0.017925799999999992,0.4867734107482522,0.0,0.0,False,False,GSY1|TPS2
GSY1,UBA3,3,-1,-5.560116021416731,True,2.0,1.0217,0.8685,0.9137500000000001,0.0774,0.38244999999999996,0.0264,0.026403549999999887,0.06270000000000009,-0.052807099999999774,-0.36828260882814934,1.0,1.0,False,False,GSY1|UBA3
GSY1,YTA7,3,-1,-4.285440398819391,True,2.0,1.0217,0.7672,0.77875,0.0463,0.32245,-0.005050000000000001,-0.005098240000000087,0.21650000000000003,-0.00470351999999985,0.058172600153368434,0.0,0.0,False,False,GSY1|YTA7
HOM2,LOS1,3,-1,-2.055169298672033,True,2.0,0.871,0.961,0.80025,0.0557,0.21835,-0.03685,-0.03678099999999995,-0.08999999999999997,0.0,0.10885778441719182,0.0,1.0,False,False,HOM2|LOS1
HOM2,SLT2,3,1,2.681881216910336,True,2.0,0.871,0.8968,0.79575,0.0743,0.193875,0.01465,0.014637199999999906,-0.025800000000000045,0.0,-0.01622249245152792,0.0,0.0,False,False,HOM2|SLT2
HXK2,RPS21A,3,-1,-0.9054032030669468,True,1.0,0.8722,0.8423,0.7471,0.1141,0.4458,0.0124,0.012445939999999989,0.029899999999999927,0.0,0.012745713189083062,0.0,1.0,False,False,HXK2|RPS21A
HXK2,SEM1,3,-1,-1.7527893035026962,True,2.0,0.8722,0.9873,0.8468,0.0687,0.345,-0.014350000000000002,-0.014323059999999943,-0.11509999999999998,0.0,-0.028845162910630537,0.0,0.0,False,False,HXK2|SEM1
INO2,NRP1,3,1,0.766396582655649,True,1.0,0.6755,0.9165,0.5838,0.0358,0.1817,-0.0353,-0.03529574999999996,-0.241,0.0,0.20489275756158,0.0,1.0,False,False,INO2|NRP1
INO2,PPT1,3,1,1.0353332500318404,True,2.0,0.6755,1.0245,0.64495,0.0405,0.143835,-0.0471,-0.047099749999999996,-0.349,-0.03309950000000006,-0.5139894736381783,1.0,1.0,False,False,INO2|PPT1
INO2,RIM101,3,1,0.3504374839712707,True,1.0,0.6755,0.731,0.4886,0.0534,0.4689,-0.0052,-0.005190499999999987,-0.055499999999999994,0.0,0.0030267320991895726,0.0,1.0,False,False,INO2|RIM101
INO2,RME1,3,1,2.221119469419219,True,2.0,0.6755,1.026,0.73525,0.0373,0.13812838,0.04215,0.042186999999999975,-0.22130000000000005,0.09407399999999999,0.4723507568737908,0.0,0.0,False,False,INO2|RME1
INO2,RPL16A,3,1,-0.2614253610973533,True,2.0,0.6755,0.925,0.6776500000000001,0.0598,0.1993,0.05285,0.052812499999999984,-0.2398,0.009700000000000042,-0.32852396562160113,0.5,1.0,False,False,INO2|RPL16A
INO2,SLT2,3,1,2.8696235701224992,True,2.0,0.6755,0.8968,0.6022000000000001,0.1016,0.30765,-0.003599999999999999,-0.0035883999999999916,-0.22130000000000005,0.0,0.017359130501859193,0.0,0.0,False,False,INO2|SLT2
INO2,SRP40,3,1,0.6282679242017878,True,2.0,0.6755,0.9203,0.6413,0.0291,0.302,0.0196,0.019637349999999998,-0.24480000000000002,0.0,-0.11769304741586854,0.0,1.0,False,False,INO2|SRP40
INO2,UBC4,3,1,-0.6305913600070336,True,2.0,0.6755,0.9042,0.53505,0.1039,0.14772,-0.07569999999999999,-0.0757371,-0.22870000000000001,0.0,0.3933417871191718,0.0,1.0,False,False,INO2|UBC4
IRA2,RTT107,3,1,-0.0869094412576125,True,2.0,0.8413,0.9473,0.8516,0.0338,0.053845000000000004,0.054599999999999996,0.054636509999999916,-0.0817,0.02429999999999999,-0.23242278040642475,0.5,1.0,False,False,IRA2|RTT107
IRA2,SEM1,3,1,0.0207434970503484,True,2.0,0.8413,0.9873,0.7434000000000001,0.1215,0.13430414200000002,-0.0872,-0.08721549,-0.1459999999999999,0.0,-0.08373396800556168,0.0,1.0,False,False,IRA2|SEM1
IRA2,SNF11,3,1,0.4434279907496419,True,2.0,0.8413,1.0357,0.8354999999999999,0.0524,0.25455,-0.03585,-0.03583441000000015,-0.18540000000000012,-0.05106882000000024,-0.5443402620309525,1.0,1.0,False,False,IRA2|SNF11
IRA2,TPS2,3,1,4.3995852298204765,True,2.0,0.8413,0.663,0.64135,0.0724,0.17754999999999999,0.08355000000000001,0.08356809999999992,0.1261000000000001,-0.05219999999999991,0.23639391522997966,0.5,1.0,False,False,IRA2|TPS2
IRA2,URE2,3,1,-2.008427214915993,True,1.0,0.8413,,0.8608,0.0099,0.09654,0.0195,,0.0,0.0,0.0,0.0,0.0,False,True,IRA2|URE2
IXR1,RME1,3,1,4.560216274887423,True,2.0,0.7905,1.026,0.6552,0.0713,0.2199513615,-0.15580000000000002,-0.15585300000000002,-0.20830000000000004,-0.013906000000000085,-1.9797123126572531,0.0,0.0,False,False,IXR1|RME1
LSM12,TPS2,3,1,6.381238324435743,True,2.0,0.9968,0.663,0.65125,0.0776,0.351,-0.009649999999999999,-0.009628400000000092,0.32210000000000005,-0.011699999999999933,0.015681455967488704,0.5,0.0,False,False,LSM12|TPS2
MDS3,TPS2,3,1,7.489476349292395,True,2.0,0.9617,0.663,0.6519,0.062,0.25545,0.0143,0.014292900000000053,0.29869999999999997,0.0,0.09649813164648242,0.0,1.0,False,False,MDS3|TPS2
MSN2,TPS2,3,1,6.912189202505505,True,2.0,0.9945,0.663,0.74,0.0601,0.02295245,0.0806,0.08064650000000001,0.1775,-0.15400000000000003,-0.05885155056745678,1.0,1.0,False,False,MSN2|TPS2
NKP2,TOM1,3,1,0.8102431148570769,True,1.0,0.9105,0.927,0.8415,0.0551,0.4863,-0.0025,-0.0025334999999999663,-0.01650000000000007,0.0,0.002049120860913847,0.0,1.0,False,False,NKP2|TOM1
NOP6,TPS2,3,1,3.695227924930072,True,1.0,0.9427,0.663,0.52,0.0279,0.002985,-0.105,-0.1050101,0.27969999999999995,0.0,-0.7355337791006992,0.0,1.0,False,False,NOP6|TPS2
NPT1,RGP1,3,-1,-2.935618810076399,True,1.0,1.002,0.703,0.6562,0.0021,5.418e-57,-0.0482,-0.04820599999999997,0.29900000000000004,0.0028120000000000367,0.1963395948043944,1.0,1.0,False,False,NPT1|RGP1
NRP1,YTA7,3,-1,-1.234430419229631,True,1.0,0.9165,0.7672,0.7089,0.0256,0.4315,0.0057,0.005761200000000022,0.1493,0.0,0.02713007872782961,0.0,1.0,False,False,NRP1|YTA7
NUP120,TPS2,3,1,7.407896184482129,True,1.0,0.918,0.663,0.5981,0.0825,0.4487,-0.0105,-0.010534000000000043,0.255,0.0,-0.06306081338315124,0.0,1.0,False,False,NUP120|TPS2
PHO85,PPT1,3,1,3.210291288913164,True,1.0,0.297,1.0245,0.2985,0.0228,0.4301,-0.0058,-0.005776499999999962,-0.7244999999999999,-0.011552999999999924,-0.0538248730813333,1.0,1.0,False,False,PHO85|PPT1
PHO85,RPS21A,3,1,2.5667514007464445,True,1.0,0.297,0.8423,0.2405,0.0239,0.3728,-0.0096,-0.009663100000000036,-0.5453000000000001,0.0,0.04200179314730321,0.0,1.0,False,False,PHO85|RPS21A
PHO85,SLT2,3,1,5.016540628790532,True,1.0,0.297,0.8968,0.1608,0.0186,4.615e-06,-0.1056,-0.10554960000000002,-0.5998,0.0,0.6789425148874592,0.0,1.0,False,False,PHO85|SLT2
PPT1,RGP1,3,-1,-4.511286107634021,True,1.0,1.0245,0.703,0.7012,0.0188,0.2271,-0.0191,-0.01902349999999986,0.3215,0.034446999999999894,0.21262176024362922,1.0,1.0,False,False,PPT1|RGP1
RAD18,TPS2,3,1,5.134707590358521,True,1.0,,0.663,0.7824,0.06,0.04927,0.1194,,0.0,0.0,0.0,0.0,0.0,False,True,RAD18|TPS2
RAD50,SLT2,3,1,4.040305031947653,True,1.0,,0.8968,0.8747,0.0784,0.3899,-0.0221,,0.0,0.0,0.0,0.0,0.0,False,True,RAD50|SLT2
RAD50,TPS2,3,1,4.9818792988721246,True,1.0,,0.663,0.6538,0.0636,0.4514,-0.0092,,0.0,0.0,0.0,0.0,0.0,False,True,RAD50|TPS2
RGP1,SLT2,3,1,6.415682971953244,True,1.0,0.703,0.8968,0.8118,0.0332,5.164e-06,0.1813,0.1813496,0.023799999999999932,0.21760000000000002,-0.8294130929590309,1.0,1.0,False,False,RGP1|SLT2
RGP1,SRP40,3,1,4.109764537903692,True,1.0,0.703,0.9203,0.5643,0.0396,0.02395,-0.0827,-0.08267089999999999,-0.21730000000000005,0.0,0.47364778724640133,0.0,1.0,False,False,RGP1|SRP40
RIM11,TPS2,3,1,5.831471180896848,True,2.0,0.9972,0.663,0.65235,0.0745,0.43985,-0.0088,-0.008793600000000068,0.33419999999999994,0.0,0.015713694537997834,0.0,1.0,False,False,RIM11|TPS2
RME1,YTA7,3,-1,-2.615980151294493,True,2.0,1.026,0.7672,0.81625,0.1386,0.3382,0.0291,0.029102799999999984,0.16069999999999995,-0.05820559999999997,-0.35774673217149405,1.0,1.0,False,False,RME1|YTA7
ROX1,SET5,3,1,-4.254938877731124,True,2.0,1.0002,1.0225,0.9811000000000001,0.0775,0.22744999999999999,-0.0416,-0.04160449999999988,-0.022299999999999986,-0.04459999999999997,-0.30805672443793825,1.0,1.0,False,False,ROX1|SET5
ROX1,TPS2,3,1,2.8161736332850915,True,2.0,1.0002,0.663,0.6774,0.0635,0.31320000000000003,0.014199999999999999,0.01426739999999993,0.30289999999999995,-0.03403479999999992,-0.0425659901299936,0.0,0.0,False,False,ROX1|TPS2
RPL16A,SEM1,3,1,-0.2623918641767798,True,2.0,0.925,0.9873,0.8849499999999999,0.0392,0.19173,-0.028249999999999997,-0.028302500000000064,-0.06229999999999991,0.0,-0.1261908691765156,0.0,1.0,False,False,RPL16A|SEM1
SEM1,SRP40,3,-1,1.1131191705296997,True,2.0,0.9873,0.9203,0.8933500000000001,0.0906,0.19785,-0.01525,-0.015262189999999898,0.03709999999999991,-0.029900000000000038,0.0645804562711144,0.5,0.0,False,False,SEM1|SRP40
SET4,TPS2,3,1,3.8335081364213752,True,2.0,0.98,0.663,0.61835,0.0483,0.22415000000000002,-0.03135,-0.031389999999999973,0.31699999999999995,0.0,-0.12534360863232066,0.0,1.0,False,False,SET4|TPS2
SLT2,THR4,3,-1,-5.513190590615267,True,1.0,0.8968,0.6425,0.6495,0.095,0.2265,0.0733,0.07330599999999998,0.24030000000000007,-0.014000000000000012,0.3741705858410162,1.0,1.0,False,False,SLT2|THR4
SLT2,VAM6,3,-1,-5.397037903089078,True,2.0,0.8968,0.6723,0.66815,0.0639,0.21631,0.06525,0.06523135999999996,0.17500000000000004,-0.04949999999999999,0.3173909440381074,0.5,1.0,False,False,SLT2|VAM6
SLT2,VPS41,3,-1,-5.632997337701063,True,2.0,0.8968,0.5993,0.58275,0.2421,0.304,0.0453,0.045297759999999965,0.2975,0.0,0.2441728302552602,0.0,1.0,False,False,SLT2|VPS41
SRP40,TPS2,3,1,3.149459435567356,True,2.0,0.9203,0.663,0.5545,0.0765,0.15991,-0.05565,-0.05565890000000007,0.2573,0.0,-0.3395236368095693,0.0,0.0,False,False,SRP40|TPS2
SRP40,YTA7,3,-1,-1.084345268783342,True,2.0,0.9203,0.7672,0.7526999999999999,0.0148,0.0987500000453,0.046650000000000004,0.046645839999999994,0.139,-0.014100000000000001,0.2284434345608311,0.5,1.0,False,False,SRP40|YTA7
TPS2,UBC4,3,-1,-4.530347702321746,True,2.0,0.663,0.9042,0.53735,0.1177,0.2656,-0.0621,-0.06213460000000004,-0.24119999999999997,0.0,0.32932997177410955,0.0,0.0,False,False,TPS2|UBC4
TPS2,YTA7,3,-1,-4.2526633520785335,True,2.0,0.663,0.7672,0.5410999999999999,0.0319,0.21005000000000001,0.03245,0.03244639999999993,-0.10419999999999996,0.0,-0.03902250662572421,0.0,1.0,False,False,TPS2|YTA7
ADD66,GSY2,4,1,4.839491617470396,True,2.0,1.0388,0.9888,1.01605,0.0612,0.26395,-0.0111,-0.011115439999999865,0.0,0.02673087999999979,0.1550912614533166,0.0,0.0,False,False,ADD66|GSY2
APN2,NMD2,4,-1,-1.91127440486027,True,1.0,1.039,0.9903,1.097,0.0476,0.1108,0.068,0.06807830000000004,-0.048699999999999966,-0.02015659999999997,-0.9148599348103645,1.0,1.0,False,False,APN2|NMD2
ASF1,DUN1,4,1,1.3259095862800625,True,1.0,0.6987,0.9345,0.5525,0.0074,4.132e-22,-0.1004,-0.10043515000000003,-0.2358,0.0,0.6444102369310559,0.0,1.0,False,False,ASF1|DUN1
ASF1,GPG1,4,1,4.656883743658264,True,2.0,0.6987,1.0255,0.6582,0.0575,0.210365,-0.0583,-0.05831685000000009,-0.3187000000000001,-0.027533700000000216,-0.6604148351601301,1.0,1.0,False,False,ASF1|GPG1
ASF1,GSY2,4,1,4.500322488672378,True,2.0,0.6987,0.9888,0.6575,0.0573,0.21875,-0.033350000000000005,-0.03337456000000005,-0.2901,0.0,0.034574378674457326,0.0,1.0,False,False,ASF1|GSY2
ASF1,RAD54,4,1,0.7299947657873811,True,2.0,0.6987,0.8453,0.5694,0.0662,0.3503,-0.0212,-0.021211109999999977,-0.14660000000000006,0.0,0.05563107379782481,0.0,1.0,False,False,ASF1|RAD54
ATG10,HTZ1,4,-1,-3.0780680293693203,True,1.0,0.9665,0.6665,0.5801,0.023,0.01909,-0.0641,-0.06407225000000005,0.30000000000000004,0.0,-0.4046682713878189,0.0,1.0,False,False,ATG10|HTZ1
ATG10,OCA1,4,-1,-4.146947396993509,True,2.0,0.9665,0.916,0.90235,0.0709,0.2693,0.01705,0.01703599999999994,0.05049999999999999,0.0,0.007804302514853544,0.0,1.0,False,False,ATG10|OCA1
ATG10,SIW14,4,-1,-3.6151016838284726,True,2.0,0.9665,0.997,0.9839,0.1208,0.3993,0.0203,0.020299500000000026,0.0042999999999999705,0.03479999999999994,0.1634657803650939,1.0,1.0,False,False,ATG10|SIW14
ATG10,SWR1,4,-1,-1.8961806208265488,True,2.0,0.9665,0.8615,0.81105,0.0368,0.25615,-0.0216,-0.02158975000000002,0.10499999999999998,0.0,-0.061761406665014035,0.0,1.0,False,False,ATG10|SWR1
CBF1,GAT2,4,1,2.681867253257624,True,1.0,0.59,1.051,0.7311,0.0365,0.002207,0.111,0.11101000000000005,-0.17879999999999996,0.2220200000000001,1.376670769908574,1.0,1.0,False,False,CBF1|GAT2
CBF1,GPG1,4,1,5.156074226193382,True,2.0,0.7565,1.0255,0.8648,0.1586,0.061405,0.08905,0.08900924999999993,-0.10710000000000003,0.12331849999999989,1.3843093267170516,1.0,1.0,False,False,CBF1|GPG1
CBF1,GSY2,4,1,5.042403061848327,True,2.0,0.7565,0.9888,0.7334499999999999,0.0474,0.32535,-0.0146,-0.014577200000000068,-0.2323,0.0,-0.016814534127991367,0.0,0.0,False,False,CBF1|GSY2
CBF1,KAP123,4,1,1.91206120063601,True,1.0,0.923,0.933,0.7805,0.1609,0.3122,-0.0806,-0.08065900000000015,-0.010000000000000009,0.0,0.03640659615933597,0.0,1.0,False,False,CBF1|KAP123
CBF1,PUS7,4,1,1.5458333886608284,True,2.0,0.7565,0.9785,0.72465,0.0357,0.189815,-0.015649999999999997,-0.01558525000000005,-0.2132,0.00880000000000003,-0.10157243335864452,0.5,1.0,False,False,CBF1|PUS7
CBF1,RIM15,4,1,0.4860847361026328,True,2.0,0.7565,0.959,0.67195,0.1035,0.24255000000000002,-0.05355,-0.0535334999999999,-0.20249999999999996,0.0,0.10933913389832015,0.0,1.0,False,False,CBF1|RIM15
CCR4,GPG1,4,1,5.506091545386703,True,1.0,0.446,1.0255,0.4807,0.0218,0.1903,0.0233,0.023326999999999987,-0.5101,0.04665399999999997,0.2305889218747755,1.0,1.0,False,False,CCR4|GPG1
CCR4,GSY2,4,1,5.396232193170793,True,1.0,0.446,0.9888,0.4646,0.0146,0.1113,0.0235,0.023595199999999983,-0.5056,0.0371999999999999,-0.05840948872595363,1.0,1.0,False,False,CCR4|GSY2
CCR4,NMD2,4,1,-2.0093782340947057,True,1.0,0.446,0.9903,0.3962,0.0227,0.04423,-0.0455,-0.04547380000000001,-0.5443,0.0,0.08861929998224109,0.0,1.0,False,False,CCR4|NMD2
CCR4,RIF1,4,1,-0.8162924743972085,True,1.0,0.446,0.9957,0.4387,0.0297,0.4349,-0.0054,-0.005382200000000059,-0.5497000000000001,0.0,-0.0004472474376420393,0.0,1.0,False,False,CCR4|RIF1
CCR4,SWI4,4,1,0.1373145486269691,True,1.0,0.446,0.9383,0.4136,0.0335,0.4346,-0.0049,-0.004881799999999992,-0.49229999999999996,5.551115123125783e-17,0.039017698005446085,1.0,1.0,False,False,CCR4|SWI4
CCR4,VHR1,4,1,1.543889234077814,True,1.0,0.446,0.9647,0.4054,0.0189,0.1479,-0.0249,-0.02485620000000005,-0.5186999999999999,1.1102230246251565e-16,0.1897196383165024,1.0,1.0,False,False,CCR4|VHR1
CHA4,NMD2,4,-1,-2.2228363493071046,True,2.0,1.0002,0.9903,0.996,0.0314,0.37075,0.0055,0.0055019400000000385,-0.0015000000000000568,-0.011003880000000077,-0.021013381160339663,1.0,1.0,False,False,CHA4|NMD2
DUN1,GPG1,4,1,3.320604692030528,True,1.0,0.9345,1.0255,0.9482,0.0286,0.4011,-0.0101,-0.010129750000000048,-0.06359999999999999,-0.020259500000000097,-0.179709661480323,1.0,1.0,False,False,DUN1|GPG1
DUN1,RAD52,4,-1,-3.048744988598417,True,1.0,0.9345,0.745,0.6287,0.022,0.01424,-0.0675,-0.06750249999999991,0.1895,0.0,-0.39622649498354406,0.0,1.0,False,False,DUN1|RAD52
DUN1,RRM3,4,-1,-1.9018623745373533,True,1.0,0.9345,0.9515,0.8428,0.0322,0.1339,-0.0464,-0.04637674999999997,-0.017000000000000015,0.0,0.01619379226027118,0.0,1.0,False,False,DUN1|RRM3
DUN1,RTT109,4,-1,-2.884079708026716,True,1.0,0.9345,0.7625,0.6471,0.0377,0.06767,-0.0654,-0.06545625,0.17200000000000004,0.0,-0.3674945346527343,0.0,1.0,False,False,DUN1|RTT109
DUN1,SWI4,4,-1,-2.0626509291191364,True,1.0,0.9345,0.9383,0.8445,0.0185,0.104,-0.0324,-0.032341349999999935,-0.0038000000000000256,0.0,0.004423255101898221,0.0,1.0,False,False,DUN1|SWI4
EAF6,NMD2,4,-1,-1.6869224222242718,True,2.0,0.9757,0.9903,1.0,0.0293,0.207315,0.033800000000000004,0.03376429000000003,9.999999999998899e-05,0.014699999999999935,0.13922914106285628,1.0,1.0,False,False,EAF6|NMD2
ELA1,GPG1,4,1,5.523315203936003,True,1.0,,1.0255,0.9754,0.0209,0.05619,-0.0501,,0.0,0.0,0.0,0.0,0.0,False,True,ELA1|GPG1
ELA1,GSY2,4,1,5.379517785608592,True,1.0,,0.9888,0.9737,0.0785,0.4148,-0.0151,,0.0,0.0,0.0,0.0,0.0,False,True,ELA1|GSY2
ELA1,NMD2,4,-1,-2.0539750156037893,True,1.0,,0.9903,0.9847,0.0275,0.4412,-0.0056,,0.0,0.0,0.0,0.0,0.0,False,True,ELA1|NMD2
ELC1,GPG1,4,1,5.246197161930903,True,2.0,1.0433,1.0255,1.0897000000000001,0.0891,0.3698,0.019799999999999998,0.01979585000000006,-0.017799999999999816,0.0,-0.03568787996543197,0.0,1.0,False,False,ELC1|GPG1
ELM1,GPG1,4,1,6.0621738109511485,True,2.0,0.8265,1.0255,0.82775,0.0731,0.3508,-0.01985,-0.019825750000000086,-0.17730000000000012,-0.020451500000000178,-0.26598849244123624,0.0,0.0,False,False,ELM1|GPG1
ELM1,GSY2,4,1,5.911569949027949,True,2.0,0.8265,0.9888,0.8183,0.0501,0.3241,0.0010000000000000009,0.0010567999999999689,-0.1492,0.0131,0.0011157345456492829,0.5,0.0,False,False,ELM1|GSY2
ERF2,GCR2,4,-1,-3.0108988869271807,True,1.0,0.9858,,1.0139,0.0346,0.264,0.0281,,0.0,0.0,0.0,0.0,0.0,False,True,ERF2|GCR2
FKS1,GPG1,4,1,4.612338701435849,True,2.0,0.6847,1.0255,0.7101,0.0375,0.4142,0.0079,0.00794014999999998,-0.29000000000000004,0.01588029999999996,0.08883739870997225,1.0,1.0,False,False,FKS1|GPG1
FKS1,PPZ1,4,1,0.4221762823980602,True,2.0,0.6847,1.0493,0.6456999999999999,0.0999,0.13815,-0.0727,-0.07275570999999986,-0.3645999999999999,-0.06751141999999977,-0.9525751164893586,1.0,1.0,False,False,FKS1|PPZ1
GAT2,IES2,4,-1,-3.847484018685596,True,1.0,1.051,,1.096,0.03,0.1341,0.045,,0.0,0.0,0.0,0.0,0.0,False,True,GAT2|IES2
GAT2,MSN5,4,-1,-3.968750352172293,True,1.0,1.051,0.9353,0.9915,0.0277,0.403,0.0085,0.00849970000000011,0.0032999999999998586,-0.01699940000000022,-0.16723029044996224,1.0,1.0,False,False,GAT2|MSN5
GAT2,PFK27,4,-1,-0.3350518229529651,True,1.0,1.051,0.9862,1.0136,0.0598,0.3767,-0.0229,-0.022896199999999922,0.009999999999999787,0.045792399999999844,0.3463579641151351,1.0,1.0,False,False,GAT2|PFK27
