panel,a,b,label,unordered_pair,single_a,single_b,double,expected_no_interaction,n_measurements,double_observed,red_released,red_reverse,red_exchange_error,red_point_distance,raw_mask,single_only,P_score,P_available,P_feature_log_variance,P_feature_skew,P_feature_kurtosis,P_feature_log_witness_count,P_feature_nonlinear,pair
KEGG,SEC22,TLG2,0,SEC22|TLG2,1.8082163823501407,0.4771709343535571,3.3691935828762047,2.2376384115510395,1,True,0.3201561680716054,0.5147669008284425,0.165076931099952,0.2808187476257433,-1.331045447996584,1.3310454479965843,-0.5196487308931239,True,0.4933828265143569,-2.481083010020428,8.968282059485372,0.4054651081081644,1.095869887404255,SEC22|TLG2
KEGG,STP22,DOA4,0,DOA4|STP22,0.3623650083769404,0.5679589779112229,,0.9235221193932094,0,False,0.4885239675446207,0.5111904414353394,0.0002855910200398,0.5349608139805626,0.0,-0.2055939695342824,2.119693471321296,True,-0.5995710829253493,-0.849530783767504,-1.8123512826409387,-1.6094379124341005,-0.3095951508831042,DOA4|STP22
KEGG,GCS1,DOA4,0,DOA4|GCS1,0.6782034512686153,0.5679589779112229,,1.2319028399612475,0,False,0.4597864171203868,0.5033232328647804,0.0368903500148327,0.4811971444453354,0.0,0.1102444733573924,1.5128845125882495,True,-0.4864813912118295,-2.8867537124825877,3.441847407769738,-0.9162907318741552,1.1251816134260295,DOA4|GCS1
KEGG,VPS28,DOA4,0,DOA4|VPS28,0.7089474274544649,0.5679589779112229,,1.2618321798355578,0,False,0.4729308686029032,0.5257411838464415,0.0013279475506553,0.4754994931505046,0.0,0.140988449543242,1.9839671397163576,True,-0.2171054158437044,-1.5966905096383854,-2.3165204030296165,-1.6094379124341005,0.3838163073721791,DOA4|VPS28
KEGG,PSD2,PCT1,0,PCT1|PSD2,0.3304817637129024,0.5884204447439656,0.7750480599883731,0.9124996367444927,1,True,0.5422045247387999,0.45461014393968,0.0031853313215201,0.54377968180542,0.2579386810310632,-0.2579386810310632,-0.5997173875638157,True,0.3850745555856076,1.2390021466081167,5.583245135644852,0.1823215567939546,-0.4962743731135506,PCT1|PSD2
KEGG,OST5,CWH41,0,CWH41|OST5,0.9866410867911652,0.6157176119848133,2.501781768908101,1.5767258405358886,1,True,0.4612115052988267,0.5361599669888535,0.0026285277123196,0.436534673752094,-0.3709234748063519,0.3709234748063519,1.966903290106542,True,-0.93338192866285,0.4478154793898981,-3.9209991482353086,-1.3862943611198904,0.3453334993993363,CWH41|OST5
KEGG,DIE2,CWH41,0,CWH41|DIE2,1.323400595972287,0.6157176119848133,1.4634612858117184,1.9000629550741392,1,True,0.4038206891656432,0.5811900660675343,0.0149892447668225,0.3766330347755586,-0.7076829839874736,0.7076829839874736,2.5006564230843957,True,-0.7285643090695584,1.2824639565032363,-7.022362769154335,-2.079441541679836,-0.2015324564408449,CWH41|DIE2
KEGG,ALG5,CWH41,0,ALG5|CWH41,1.7317384406664271,0.6157176119848133,1.8221823818554503,2.287556781957068,1,True,0.34452273195758,0.5674472526835345,0.0880300153588855,0.3095591005224291,-1.1160208286816138,1.1160208286816138,0.2558898661206777,True,-0.3625628869869604,-0.131496944926164,-3.1547468684257822,0.0,0.2386264031222306,ALG5|CWH41
KEGG,ALG8,CWH41,0,ALG8|CWH41,2.074264339602236,0.6157176119848133,2.298176736124173,2.607760092112238,1,True,0.3068607856628231,0.4991371399453821,0.1940020743917947,0.2632385908997451,-1.4585467276174222,1.4585467276174222,0.9169128654142426,True,-0.3754522556297188,0.6166448240639152,-5.176892074028004,-0.6931471805599452,-0.0732953047458849,ALG8|CWH41
KEGG,ALG12,CWH41,0,ALG12|CWH41,2.1390069455361376,0.6157176119848133,2.267987050485118,2.6677000627065124,1,True,0.2826323929756399,0.4980560661785136,0.2193115408458464,0.2463984520142612,-1.5232893335513242,1.5232893335513242,0.6995027539561389,True,-0.1768875243105316,1.5177448071857953,-5.215959718031892,-0.6931471805599452,-1.4114262845735726,ALG12|CWH41
