a,b,pair,target,S_F,S_reverse,S_d,SLB_F,SLB_reverse,SLB_d
CWH41,OST3,CWH41|OST3,0.0,-0.4497044389763767,-0.5333798527141907,0.041837706868907,-1.4098763656022186,-0.908794870948194,-0.2505407473270122
ROT2,OST3,OST3|ROT2,0.0,-0.6658810020485632,-0.5273270237362943,-0.0692769891561344,-1.349815183758169,-0.9184993262388164,-0.2156579287596762
DIE2,OST3,DIE2|OST3,0.0,-0.7534899492247426,-1.4905347952218695,0.3685224229985636,-0.4712797842917941,-1.0906733161718416,0.3096967659400237
ALG5,OST3,ALG5|OST3,0.0,-0.5264152502796514,-0.865416299478963,0.1695005245996558,-0.165669716518117,-0.8143196327165148,0.3243249580991988
ALG8,OST3,ALG8|OST3,0.0,-0.8080431445834161,-0.236758172051255,-0.2856424862660805,-0.3773758908339492,-0.6262145549818275,0.1244193320739391
ALG12,OST3,ALG12|OST3,0.0,0.0441270504304114,-0.0903735679353913,0.0672503091829014,-0.2771763590812744,-0.6723073846694687,0.1975655127940971
ALG9,OST3,ALG9|OST3,0.0,-0.494657025813861,-0.1847350495658113,-0.1549609881240248,-0.1611606057873318,-0.9021983395974058,0.370518866905037
ALG6,OST3,ALG6|OST3,0.0,-0.3792674544097747,-0.3174035181941131,-0.0309319681078307,-0.4511270542810776,-0.9755173300855982,0.2621951379022602
ALG3,OST3,ALG3|OST3,0.0,-2.99578219213015,1.040868458515374,-2.018325325322762,-0.7865744556282706,-0.5643625607064185,-0.111105947460926
MNN2,ANP1,ANP1|MNN2,0.0,0.2059616647397244,0.188419223223217,0.0087712207582537,-0.0561287975082154,-0.0247083782328265,-0.0157102096376944
